original_image_id,coco_image_id,jpeg_quality,decoder_backend,mae,rmse,psnr_db,psnr_is_infinite,ssim,max_absolute_error,p95_absolute_error,p99_absolute_error,percentile_method,jpg_file_size_bytes,pre_jpeg_uint8_bytes,compression_ratio,jpg_bytes_per_pixel,ssim_win_size_whole_image,skimage_version,output_jpg_sha256,decoded_jpg_uint8_sha256
7c42de6dd248ce53880debab2567b521,2372,100,pydicom_native,0.09022579115466221,0.300385832614796,58.577214693322134,False,0.9991994896786067,2.0,1.0,1.0,linear,4872161,8536384,1.7520734639105728,0.5707523232319446,,0.23.2,4e3ea1cfe5267d214abc0cd78cc203f5d8ac76aa7af5eed1e2b88a5c12310560,98585926d0b13fdc36facebb57e748d065f6a72a9288f583ca380433de1b4e2b
b1f71b5ef16dce633e4033237b761cdf,3438,95,pillow:pillow,0.9882158203125,1.351610512153002,45.513772391838145,False,0.9762271790741048,9.0,3.0,4.0,linear,1086322,5120000,4.7131513492316275,0.212172265625,,0.23.2,5b196aef9963e417c5bfeaf28dec3d09b1478ae8e1a2bc2d2ba5446a72273a62,6e09a0d4595c0f172c00d69e3d4122d4a547718b5600fc4c5aeda51b7f9f54f9
b1f71b5ef16dce633e4033237b761cdf,3438,100,pillow:pillow,0.09255078125,0.3042235249368464,58.46694772760513,False,0.9987882860543297,2.0,1.0,1.0,linear,2380622,5120000,2.150698430914274,0.464965234375,,0.23.2,a008ea1931a2c3da75c561b259a912a185daaac21b92b37bc409a814b18958e6,8e1e5a45923e8318f34cd2fe207d8e89deffa96fea56f99268a1894cef66a6e7
e4dec9c7cb04e431f5c3b41430030184,4388,95,pydicom_native,1.1079050107662156,1.4701979171552926,44.78328754578908,False,0.9780164523947495,8.0,3.0,4.0,linear,2053212,7333589,3.571764143205865,0.27997369364440794,,0.23.2,2ade617e3e5291b3bdd4520eef17255227076f0140ab90cde74fea7a29058310,f3d9b96ba46d6e2cc2583dfa9caa55101320ff1abc8c981170ef1bbd42dddb5c
e4dec9c7cb04e431f5c3b41430030184,4388,100,pydicom_native,0.09211751572115645,0.3035131675871813,58.48725286444677,False,0.9990769853756951,2.0,1.0,1.0,linear,3963795,7333589,1.8501433600879964,0.5404986562513934,,0.23.2,d663f7a1fbcf0a64997da6843785b25c1bfcb90bd1bcee1905a26b69325aabd8,cac38310e75a26e2fc9e58cc3b87efa33dbf56f545dff3b69f32bb76c7a6b7b5
781337185d4b99902d0ebfd2867feab8,2298,95,pydicom_native,0.9105948229225033,1.281702337746924,45.97506007981243,False,0.9812769536939027,8.0,3.0,4.0,linear,1473435,6624896,4.496225486702841,0.2224087744169871,,0.23.2,0c69b832120f507336cc5f6cdad5950bb74508cdb38bead1308dfe27106591ba,2a43ba8842de585b86369c4adf9dd3fab80bf47f956b22994c930d72a85ee7a0
781337185d4b99902d0ebfd2867feab8,2298,100,pydicom_native,0.08656422681956064,0.2942179920051808,58.75741906548191,False,0.998972565508292,1.0,1.0,1.0,linear,3036900,6624896,2.181466627152689,0.45840719612805997,,0.23.2,961759e800b79a375d48343113daa12e74dde3188cd2c3cdb1dd4c983418ecf8,33d510affed7091f0ca2a15e0cf11974548824f11e08291375b3280976b8383a
c2c54eed2dd73e20ef0e5af5a4aa1feb,3739,95,pydicom_native,1.1651997298373828,1.5746241169704294,44.187265632303166,False,0.9732918501957307,10.0,3.0,4.0,linear,1979754,7217875,3.6458443826859295,0.2742848830161232,,0.23.2,0ba56ffe6ccbcdc96bc439a6a11820265d41b0e9c603a39a3daf8dd04f042e3a,592f9ce5bc081731f308e1f2b550dddfecdfb981e8864f033bdb0df4d15ad999
c2c54eed2dd73e20ef0e5af5a4aa1feb,3739,100,pydicom_native,0.09075164089153663,0.30125013011040613,58.55225874557037,False,0.9989747324608436,1.0,1.0,1.0,linear,3824771,7217875,1.887139125453524,0.5299026375491401,,0.23.2,5bd1156b000ad899599aa0aec08de0baff70ed769ee38b08c4b2fcd067c022ad,dc0a6e62d8d3d3239cc7f9bbee2ab0b1c2c9c7d43a6a6923e3162da86aed5cc7
9378e938afe891b372d0d7a1924c7aa5,2835,95,pydicom_native,0.15821287367078993,0.3984792517101879,56.12268934509606,False,0.9978277502423595,7.0,1.0,1.0,linear,992653,9437184,9.507032165318595,0.10518529680040148,,0.23.2,391205a5a632ab631ffcdbe46d6936d53b9ff8911acf88f48fc7f99bf71ebfe4,6c90d0cbe7dd476db4c2e273e13429e004788dadba89dbdd31942c273deee783
