scope,unit_id,MAE_q100_minus_q95,PSNR_q100_minus_q95,SSIM_q100_minus_q95
roi,23899,-0.12674543501611174,4.092210190817269,0.0003588116256898477
roi,23998,-0.974910854179048,13.301995054582761,0.0011137829124105991
roi,24116,-0.18327780422021256,5.154844565483849,0.00011543702269667389
roi,24229,-0.4472783179589462,8.411010024748116,0.0008980895500619868
roi,2450,-0.4698611160444713,8.669397019982881,0.0007931435026629075
roi,24540,-0.10372779164659338,3.8874640419536846,0.0007031947627667012
roi,24559,-1.0856661500101086,14.119570266790696,0.0004955229587159105
roi,2458,-0.14941444191596825,4.688055536809657,0.0002775282532588852
roi,24601,-0.1085304054054054,3.8520893186711547,0.0011490492741604852
roi,24685,-0.7145393327211509,11.16679848476128,0.001040416959380619
roi,24688,-1.2067834225888936,14.902356864494124,0.007184862427877747
roi,2485,-1.121796553835389,14.333238546350671,0.0010225936498374777
roi,24915,-0.47781252923800743,8.753901253843424,0.000464021406719195
roi,25101,-0.819465737514518,12.054241712693688,0.006456669592618369
roi,25111,-1.310575221238938,15.5124927644612,0.01818761639865485
roi,25173,-0.7245945543817884,11.241226977037883,0.0014663654303387341
roi,25291,-0.1315837253971338,4.38929193712471,8.369495339821675e-05
roi,25305,-1.3229261500562308,15.620320996363127,0.003957810794742556
roi,25409,-0.13871240266680238,4.450577789701555,0.0007397200388108427
roi,25540,-0.788888888888889,12.42082504886286,0.0072820779045478234
roi,25749,-1.373385599668555,15.896115255774575,0.0020020027365381665
roi,25783,-0.12906976744186044,4.294636653071414,0.0003665094735741947
roi,25807,-1.3471617846141413,15.780173554234395,0.010632353527239125
roi,25832,-0.11729968018753965,4.103888206429893,4.1948686040793604e-05
roi,2591,-0.15652173913043477,4.7223364465536335,0.0007173288575729186
roi,25961,-0.11785714285714285,4.111769988922305,9.698451842321543e-05
roi,26165,-0.18338426997408658,5.203265561548051,0.00043836424770904436
roi,26199,-0.1431107199178494,4.5849495538028435,0.0001078236723943693
roi,26261,-0.961679292929293,13.214246333051207,0.0012365983776889689
roi,26276,-0.15218485984445812,4.78817305620786,0.0003618723876479546
roi,26328,-0.13119298185669867,4.3888411661109,0.0001100986765907308
roi,26351,-0.12415110356536503,4.213826866806841,0.0006566301792028106
roi,26726,-1.151853812284965,14.528294766941528,0.010988745088172824
roi,26773,-1.122744161358811,14.36052526249307,0.0026541839945062318
roi,26775,-1.3518929537221287,15.840772577299042,0.0018087068538563678
roi,2683,-0.1429921313953888,4.583834475020396,0.00020631731464715308
roi,26995,-0.13750405377517025,4.450103493968385,6.039160608484195e-05
roi,27214,-0.1300508655605258,4.3812513926911905,0.0002605978200637127
